Thread 1 is wrtting, Tiempo getFileLogger: 255000 nanosegundos
Thread 2 is writting, Tiempo getFileLogger: 278500 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 1122300 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1220600 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 254400 nanosegundos
Thread 2 is writting, Tiempo log, 2, 264300 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 247000 nanosegundos
Thread 2 is writting, Tiempo log, 3, 240900 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 245600 nanosegundos
Thread 2 is writting, Tiempo log, 4, 239900 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 238600 nanosegundos
Thread 2 is writting, Tiempo log, 5, 267400 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 231200 nanosegundos
Thread 2 is writting, Tiempo log, 6, 248600 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 295000 nanosegundos
Thread 2 is writting, Tiempo log, 7, 275200 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 228100 nanosegundos
Thread 2 is writting, Tiempo log, 8, 264400 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 285000 nanosegundos
Thread 2 is writting, Tiempo log, 9, 245700 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 223000 nanosegundos
Thread 2 is writting, Tiempo log, 10, 225800 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 258500 nanosegundos
Thread 2 is writting, Tiempo log, 11, 230800 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 206200 nanosegundos
Thread 2 is writting, Tiempo log, 12, 195300 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 219800 nanosegundos
Thread 2 is writting, Tiempo log, 13, 226100 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 199100 nanosegundos
Thread 2 is writting, Tiempo log, 14, 223200 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 224700 nanosegundos
Thread 2 is writting, Tiempo log, 15, 230600 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 247100 nanosegundos
Thread 2 is writting, Tiempo log, 16, 237600 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 265400 nanosegundos
Thread 2 is writting, Tiempo log, 17, 249600 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 224900 nanosegundos
Thread 2 is writting, Tiempo log, 18, 209900 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 225000 nanosegundos
Thread 2 is writting, Tiempo log, 19, 223200 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 247100 nanosegundos
Thread 2 is writting, Tiempo log, 20, 242000 nanosegundos
